"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","sex","direction"
"BP","GO:0015986","proton motive force-driven ATP synthesis","3/70","10/5982",0.3,25.6371428571429,8.48397051956678,0.000173656693181052,0.054498991467928,0.0520059239782491,"knon/ATPsynG/ATP8",3,"female","up"
"BP","GO:0006754","ATP biosynthetic process","3/70","11/5982",0.272727272727273,23.3064935064935,8.05698994708157,0.000236777286044987,0.054498991467928,0.0520059239782491,"knon/ATPsynG/ATP8",3,"female","up"
"BP","GO:0009145","purine nucleoside triphosphate biosynthetic process","3/70","13/5982",0.230769230769231,19.7208791208791,7.35217497496366,0.000403569776011106,0.054498991467928,0.0520059239782491,"knon/ATPsynG/ATP8",3,"female","up"
"BP","GO:0009206","purine ribonucleoside triphosphate biosynthetic process","3/70","13/5982",0.230769230769231,19.7208791208791,7.35217497496366,0.000403569776011106,0.054498991467928,0.0520059239782491,"knon/ATPsynG/ATP8",3,"female","up"
"BP","GO:0009142","nucleoside triphosphate biosynthetic process","3/70","14/5982",0.214285714285714,18.3122448979592,7.05621339146554,0.00050933636885914,0.054498991467928,0.0520059239782491,"knon/ATPsynG/ATP8",3,"female","up"
"BP","GO:0009201","ribonucleoside triphosphate biosynthetic process","3/70","14/5982",0.214285714285714,18.3122448979592,7.05621339146554,0.00050933636885914,0.054498991467928,0.0520059239782491,"knon/ATPsynG/ATP8",3,"female","up"
"BP","GO:0044281","small molecule metabolic process","14/70","454/5982",0.0308370044052863,2.6352422907489,3.94361698213155,0.000638914488095948,0.0585975859082284,0.0559170273792243,"AsnS/Adk3/CG14893/CG9577/Bcat/knon/Faa/Cyp6a8/CG32026/ATPsynG/ATP8/CG9521/CG5265/Galk",14,"female","up"
"BP","GO:0009060","aerobic respiration","5/70","84/5982",0.0595238095238095,5.08673469387755,4.10423681968335,0.00286709017639962,0.21841005111684,0.208418838744058,"ND2/ND4L/ND6/CG32026/mAcon2",5,"female","up"
"BP","GO:0045333","cellular respiration","5/70","87/5982",0.0574712643678161,4.91133004926108,3.99862700433339,0.0033401486351046,0.21841005111684,0.208418838744058,"ND2/ND4L/ND6/CG32026/mAcon2",5,"female","up"
"BP","GO:0006120","mitochondrial electron transport, NADH to ubiquinone","3/70","27/5982",0.111111111111111,9.4952380952381,4.81376919061058,0.003670620634055,0.21841005111684,0.208418838744058,"ND2/ND4L/ND6",3,"female","up"
"BP","GO:0009636","response to toxic substance","4/70","55/5982",0.0727272727272727,6.21506493506493,4.22758462750979,0.00374222829016392,0.21841005111684,0.208418838744058,"CG11893/Mdr65/ort/Cyp6a8",4,"female","up"
"BP","GO:0072522","purine-containing compound biosynthetic process","4/70","60/5982",0.0666666666666667,5.69714285714286,3.97872480079289,0.00512153450943861,0.268318082071809,0.256043816635174,"Adk3/knon/ATPsynG/ATP8",4,"female","up"
"BP","GO:0006575","cellular modified amino acid metabolic process","4/70","61/5982",0.0655737704918033,5.60374707259953,3.93230822061275,0.00543323219148522,0.268318082071809,0.256043816635174,"GstD3/CG5122/CG5265/GstO1",4,"female","up"
"BP","GO:0046034","ATP metabolic process","3/70","33/5982",0.0909090909090909,7.76883116883117,4.24245628399061,0.00651266407379297,0.296228665110192,0.282677624355028,"knon/ATPsynG/ATP8",3,"female","up"
"BP","GO:0009205","purine ribonucleoside triphosphate metabolic process","3/70","35/5982",0.0857142857142857,7.32489795918367,4.08326235479518,0.00768359962931874,0.296228665110192,0.282677624355028,"knon/ATPsynG/ATP8",3,"female","up"
"BP","GO:0009144","purine nucleoside triphosphate metabolic process","3/70","36/5982",0.0833333333333333,7.12142857142857,4.0083006829728,0.00831268438047126,0.296228665110192,0.282677624355028,"knon/ATPsynG/ATP8",3,"female","up"
"BP","GO:0009199","ribonucleoside triphosphate metabolic process","3/70","36/5982",0.0833333333333333,7.12142857142857,4.0083006829728,0.00831268438047126,0.296228665110192,0.282677624355028,"knon/ATPsynG/ATP8",3,"female","up"
"BP","GO:0009141","nucleoside triphosphate metabolic process","3/70","38/5982",0.0789473684210526,6.74661654135338,3.86663631144263,0.0096596397770114,0.296228665110192,0.282677624355028,"knon/ATPsynG/ATP8",3,"female","up"
"BP","GO:0006805","xenobiotic metabolic process","2/70","13/5982",0.153846153846154,13.1472527472527,4.77054133442406,0.00968769908056877,0.296228665110192,0.282677624355028,"CG11893/Cyp6a8",2,"female","up"
"BP","GO:0071466","cellular response to xenobiotic stimulus","2/70","13/5982",0.153846153846154,13.1472527472527,4.77054133442406,0.00968769908056877,0.296228665110192,0.282677624355028,"CG11893/Cyp6a8",2,"female","up"
"BP","GO:0015980","energy derivation by oxidation of organic compounds","5/70","112/5982",0.0446428571428571,3.81505102040816,3.27223842177267,0.00968972269052029,0.296228665110192,0.282677624355028,"ND2/ND4L/ND6/CG32026/mAcon2",5,"female","up"
"BP","GO:0017085","response to insecticide","2/70","14/5982",0.142857142857143,12.2081632653061,4.56828055474817,0.011217426199187,0.32734489181264,0.312370432915161,"Mdr65/Cyp6a8",2,"female","up"
"BP","GO:0019752","carboxylic acid metabolic process","7/70","221/5982",0.0316742081447964,2.70678733031674,2.81316572956848,0.0141980582765171,0.36692177881162,0.35013686713947,"AsnS/CG9577/Bcat/Faa/Cyp6a8/CG32026/CG5265",7,"female","up"
"BP","GO:0043436","oxoacid metabolic process","7/70","221/5982",0.0316742081447964,2.70678733031674,2.81316572956848,0.0141980582765171,0.36692177881162,0.35013686713947,"AsnS/CG9577/Bcat/Faa/Cyp6a8/CG32026/CG5265",7,"female","up"
"BP","GO:0009410","response to xenobiotic stimulus","2/70","16/5982",0.125,10.6821428571429,4.21947639419571,0.0145711268112489,0.36692177881162,0.35013686713947,"CG11893/Cyp6a8",2,"female","up"
"BP","GO:0006082","organic acid metabolic process","7/70","223/5982",0.031390134529148,2.68251121076233,2.78615688553697,0.0148597605126201,0.36692177881162,0.35013686713947,"AsnS/CG9577/Bcat/Faa/Cyp6a8/CG32026/CG5265",7,"female","up"
"BP","GO:1901137","carbohydrate derivative biosynthetic process","6/70","175/5982",0.0342857142857143,2.92995918367347,2.81942109057643,0.0160561582238392,0.368193800161255,0.351350699612806,"Adk3/C1GalTA/knon/CG6790/ATPsynG/ATP8",6,"female","up"
"BP","GO:0072521","purine-containing compound metabolic process","5/70","127/5982",0.0393700787401575,3.3644544431946,2.9304753324295,0.0160582965802416,0.368193800161255,0.351350699612806,"Adk3/CG14893/knon/ATPsynG/ATP8",5,"female","up"
"BP","GO:0009152","purine ribonucleotide biosynthetic process","3/70","48/5982",0.0625,5.34107142857143,3.28558334266863,0.0182298582289723,0.390118966100008,0.372272894360067,"knon/ATPsynG/ATP8",3,"female","up"
"BP","GO:0019646","aerobic electron transport chain","3/70","48/5982",0.0625,5.34107142857143,3.28558334266863,0.0182298582289723,0.390118966100008,0.372272894360067,"ND2/ND4L/ND6",3,"female","up"
"BP","GO:0009150","purine ribonucleotide metabolic process","4/70","92/5982",0.0434782608695652,3.71552795031056,2.85600689803437,0.0222141132603386,0.422515671911609,0.403187606251118,"CG14893/knon/ATPsynG/ATP8",4,"female","up"
"BP","GO:0043279","response to alkaloid","2/70","20/5982",0.1,8.54571428571429,3.67779973659591,0.0223882281561265,0.422515671911609,0.403187606251118,"CG11893/Cyp6a8",2,"female","up"
"BP","GO:0042773","ATP synthesis coupled electron transport","3/70","52/5982",0.0576923076923077,4.93021978021978,3.0971331075048,0.0225364678348121,0.422515671911609,0.403187606251118,"ND2/ND4L/ND6",3,"female","up"
"BP","GO:0042775","mitochondrial ATP synthesis coupled electron transport","3/70","52/5982",0.0576923076923077,4.93021978021978,3.0971331075048,0.0225364678348121,0.422515671911609,0.403187606251118,"ND2/ND4L/ND6",3,"female","up"
"BP","GO:0006164","purine nucleotide biosynthetic process","3/70","53/5982",0.0566037735849057,4.83719676549865,3.05302237988841,0.0236924675838286,0.422515671911609,0.403187606251118,"knon/ATPsynG/ATP8",3,"female","up"
"BP","GO:0009260","ribonucleotide biosynthetic process","3/70","53/5982",0.0566037735849057,4.83719676549865,3.05302237988841,0.0236924675838286,0.422515671911609,0.403187606251118,"knon/ATPsynG/ATP8",3,"female","up"
"BP","GO:0022904","respiratory electron transport chain","3/70","54/5982",0.0555555555555556,4.74761904761905,3.01000300086995,0.0248802251265908,0.425318930832424,0.405862629520365,"ND2/ND4L/ND6",3,"female","up"
"BP","GO:0046390","ribose phosphate biosynthetic process","3/70","55/5982",0.0545454545454545,4.6612987012987,2.96802634273224,0.026099724944077,0.425318930832424,0.405862629520365,"knon/ATPsynG/ATP8",3,"female","up"
"BP","GO:0009259","ribonucleotide metabolic process","4/70","97/5982",0.0412371134020619,3.5240058910162,2.7269156618762,0.0263801934380309,0.425318930832424,0.405862629520365,"CG14893/knon/ATPsynG/ATP8",4,"female","up"
"BP","GO:1905952","regulation of lipid localization","2/70","22/5982",0.0909090909090909,7.76883116883117,3.46075297518625,0.0268146648978819,0.425318930832424,0.405862629520365,"ImpL2/Apoltp",2,"female","up"
"BP","GO:0006470","protein dephosphorylation","3/70","57/5982",0.0526315789473684,4.49774436090226,2.88702153967124,0.0286338218790117,0.425318930832424,0.405862629520365,"CG10352/CG14297/Ppm1",3,"female","up"
"BP","GO:0022900","electron transport chain","3/70","57/5982",0.0526315789473684,4.49774436090226,2.88702153967124,0.0286338218790117,0.425318930832424,0.405862629520365,"ND2/ND4L/ND6",3,"female","up"
"BP","GO:0006091","generation of precursor metabolites and energy","5/70","148/5982",0.0337837837837838,2.88706563706564,2.52931756576267,0.0289552599826949,0.425318930832424,0.405862629520365,"ND2/ND4L/ND6/CG32026/mAcon2",5,"female","up"
"BP","GO:1901607","alpha-amino acid biosynthetic process","2/70","23/5982",0.0869565217391304,7.43105590062112,3.36223618987511,0.0291495840445898,0.425318930832424,0.405862629520365,"AsnS/Bcat",2,"female","up"
"BP","GO:0019693","ribose phosphate metabolic process","4/70","102/5982",0.0392156862745098,3.35126050420168,2.60603881625759,0.030987609589599,0.431134147641454,0.411411828049395,"CG14893/knon/ATPsynG/ATP8",4,"female","up"
"BP","GO:0006099","tricarboxylic acid cycle","2/70","24/5982",0.0833333333333333,7.12142857142857,3.26946630712466,0.0315627802790472,0.431134147641454,0.411411828049395,"CG32026/mAcon2",2,"female","up"
"BP","GO:0009247","glycolipid biosynthetic process","2/70","24/5982",0.0833333333333333,7.12142857142857,3.26946630712466,0.0315627802790472,0.431134147641454,0.411411828049395,"C1GalTA/CG6790",2,"female","up"
"BP","GO:0009165","nucleotide biosynthetic process","3/70","62/5982",0.0483870967741935,4.13502304147465,2.69987984623876,0.03552095597936,0.474981020583161,0.453252916837842,"knon/ATPsynG/ATP8",3,"female","up"
"BP","GO:0006119","oxidative phosphorylation","3/70","63/5982",0.0476190476190476,4.06938775510204,2.66481196388928,0.0369922913226761,0.474981020583161,0.453252916837842,"ND2/ND4L/ND6",3,"female","up"
"BP","GO:1901293","nucleoside phosphate biosynthetic process","3/70","63/5982",0.0476190476190476,4.06938775510204,2.66481196388928,0.0369922913226761,0.474981020583161,0.453252916837842,"knon/ATPsynG/ATP8",3,"female","up"
"BP","GO:0055086","nucleobase-containing small molecule metabolic process","5/70","159/5982",0.0314465408805031,2.68733153638814,2.34635812472675,0.0377644950647773,0.475388349638961,0.453641612542836,"Adk3/CG14893/knon/ATPsynG/ATP8",5,"female","up"
"BP","GO:0006163","purine nucleotide metabolic process","4/70","111/5982",0.036036036036036,3.07953667953668,2.40624997709495,0.0404132975386376,0.49894878884241,0.476124274645487,"CG14893/knon/ATPsynG/ATP8",4,"female","up"
"BP","GO:1901605","alpha-amino acid metabolic process","3/70","66/5982",0.0454545454545455,3.88441558441558,2.56380167539669,0.0415919911632535,0.503812421260542,0.48076541920583,"AsnS/Bcat/Faa",3,"female","up"
"BP","GO:0006664","glycolipid metabolic process","2/70","29/5982",0.0689655172413793,5.8935960591133,2.87427213074452,0.0447308664604254,0.51523280302662,0.491663373276755,"C1GalTA/CG6790",2,"female","up"
"BP","GO:1903509","liposaccharide metabolic process","2/70","29/5982",0.0689655172413793,5.8935960591133,2.87427213074452,0.0447308664604254,0.51523280302662,0.491663373276755,"C1GalTA/CG6790",2,"female","up"
"BP","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","2/70","30/5982",0.0666666666666667,5.69714285714286,2.80628415067576,0.0475710012084562,0.51523280302662,0.491663373276755,"rst/ImpL2",2,"female","up"
"BP","GO:1901606","alpha-amino acid catabolic process","2/70","30/5982",0.0666666666666667,5.69714285714286,2.80628415067576,0.0475710012084562,0.51523280302662,0.491663373276755,"Bcat/Faa",2,"female","up"
"BP","GO:1901135","carbohydrate derivative metabolic process","7/70","285/5982",0.0245614035087719,2.09894736842105,2.06844949933851,0.0478815118599247,0.51523280302662,0.491663373276755,"Adk3/CG14893/C1GalTA/knon/CG6790/ATPsynG/ATP8",7,"female","up"
"BP","GO:0016054","organic acid catabolic process","3/70","70/5982",0.0428571428571429,3.66244897959184,2.43798938287893,0.0481525984137028,0.51523280302662,0.491663373276755,"CG9577/Bcat/Faa",3,"female","up"
"BP","GO:0046395","carboxylic acid catabolic process","3/70","70/5982",0.0428571428571429,3.66244897959184,2.43798938287893,0.0481525984137028,0.51523280302662,0.491663373276755,"CG9577/Bcat/Faa",3,"female","up"
"BP","GO:0006796","phosphate-containing compound metabolic process","10/70","482/5982",0.020746887966805,1.77296976882039,1.92563243142445,0.052432769801361,0.551833413319242,0.526589681180192,"CG14893/knon/Tie/CG10352/CG6790/ATPsynG/ATP8/CG14297/Ppm1/Galk",10,"female","up"
"BP","GO:0009117","nucleotide metabolic process","4/70","122/5982",0.0327868852459016,2.80187353629977,2.1878831460749,0.0539288679951602,0.558424729885369,0.532879476624503,"CG14893/knon/ATPsynG/ATP8",4,"female","up"
"BP","GO:0006793","phosphorus metabolic process","10/70","486/5982",0.0205761316872428,1.75837742504409,1.89779316344293,0.0549097176109278,0.559556169939931,0.533959158722807,"CG14893/knon/Tie/CG10352/CG6790/ATPsynG/ATP8/CG14297/Ppm1/Galk",10,"female","up"
"BP","GO:0042692","muscle cell differentiation","3/70","75/5982",0.04,3.41828571428571,2.29310248584385,0.0570245962060533,0.572027980691972,0.545860443946103,"rst/C1GalTA/Zasp66",3,"female","up"
"BP","GO:0006749","glutathione metabolic process","2/70","34/5982",0.0588235294117647,5.02689075630252,2.56207910800862,0.0595569237883243,0.588239154955449,0.56133003473368,"GstD3/GstO1",2,"female","up"
"BP","GO:0006753","nucleoside phosphate metabolic process","4/70","127/5982",0.031496062992126,2.69156355455568,2.09650276161155,0.0607948833359821,0.591368410631826,0.564316141970361,"CG14893/knon/ATPsynG/ATP8",4,"female","up"
"BP","GO:0009063","amino acid catabolic process","2/70","35/5982",0.0571428571428571,4.88326530612245,2.5069797395148,0.0627007616161428,0.59196895525829,0.564889214560296,"Bcat/Faa",2,"female","up"
"BP","GO:0072329","monocarboxylic acid catabolic process","2/70","35/5982",0.0571428571428571,4.88326530612245,2.5069797395148,0.0627007616161428,0.59196895525829,0.564889214560296,"CG9577/Faa",2,"female","up"
"BP","GO:0170039","proteinogenic amino acid metabolic process","2/70","36/5982",0.0555555555555556,4.74761904761905,2.4539343737842,0.0659000602770647,0.602292645392871,0.574740645382277,"AsnS/Faa",2,"female","up"
"BP","GO:0032787","monocarboxylic acid metabolic process","4/70","131/5982",0.0305343511450382,2.60937840785169,2.02650405750486,0.0666086881976539,0.602292645392871,0.574740645382277,"CG9577/Faa/Cyp6a8/CG5265",4,"female","up"
"BP","GO:0090407","organophosphate biosynthetic process","4/70","131/5982",0.0305343511450382,2.60937840785169,2.02650405750486,0.0666086881976539,0.602292645392871,0.574740645382277,"knon/CG6790/ATPsynG/ATP8",4,"female","up"
"BP","GO:0006629","lipid metabolic process","7/70","322/5982",0.0217391304347826,1.85776397515528,1.72169505190505,0.0810276005332217,0.693231218831006,0.661519215215028,"CG14893/CG9577/C1GalTA/Cyp6a8/CG6790/CG9521/CG5265",7,"female","up"
"BP","GO:0042391","regulation of membrane potential","2/70","44/5982",0.0454545454545455,3.88441558441558,2.08945385112536,0.0932951175170296,0.693231218831006,0.661519215215028,"Nmdar1/ort",2,"female","up"
"BP","GO:0170033","L-amino acid metabolic process","2/70","44/5982",0.0454545454545455,3.88441558441558,2.08945385112536,0.0932951175170296,0.693231218831006,0.661519215215028,"AsnS/Faa",2,"female","up"
"BP","GO:0007018","microtubule-based movement","3/70","94/5982",0.0319148936170213,2.7273556231003,1.83666729518251,0.0970449508933984,0.693231218831006,0.661519215215028,"Ttc26/Mis12/TTLL3B",3,"female","up"
"BP","GO:0016311","dephosphorylation","3/70","95/5982",0.0315789473684211,2.69864661654135,1.81587743398467,0.0994052881722686,0.693231218831006,0.661519215215028,"CG10352/CG14297/Ppm1",3,"female","up"
"BP","GO:0044282","small molecule catabolic process","3/70","95/5982",0.0315789473684211,2.69864661654135,1.81587743398467,0.0994052881722686,0.693231218831006,0.661519215215028,"CG9577/Bcat/Faa",3,"female","up"
"BP","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","2/70","46/5982",0.0434782608695652,3.71552795031056,2.01166173706426,0.100587442549116,0.693231218831006,0.661519215215028,"rst/ImpL2",2,"female","up"
"BP","GO:0006631","fatty acid metabolic process","3/70","97/5982",0.0309278350515464,2.64300441826215,1.77508875737489,0.104195606946919,0.693231218831006,0.661519215215028,"CG9577/Cyp6a8/CG5265",3,"female","up"
"BP","GO:0006790","sulfur compound metabolic process","3/70","97/5982",0.0309278350515464,2.64300441826215,1.77508875737489,0.104195606946919,0.693231218831006,0.661519215215028,"CG14893/GstD3/GstO1",3,"female","up"
"BP","GO:0055001","muscle cell development","2/70","47/5982",0.0425531914893617,3.63647416413374,1.97438023926327,0.104292112211651,0.693231218831006,0.661519215215028,"C1GalTA/Zasp66",2,"female","up"
"BP","GO:0007277","pole cell development","1/70","10/5982",0.1,8.54571428571429,2.59841889622821,0.111123461762598,0.693231218831006,0.661519215215028,"grau",1,"female","up"
"BP","GO:0009163","nucleoside biosynthetic process","1/70","10/5982",0.1,8.54571428571429,2.59841889622821,0.111123461762598,0.693231218831006,0.661519215215028,"Adk3",1,"female","up"
"BP","GO:0009309","amine biosynthetic process","1/70","10/5982",0.1,8.54571428571429,2.59841889622821,0.111123461762598,0.693231218831006,0.661519215215028,"t",1,"female","up"
"BP","GO:0018200","peptidyl-glutamic acid modification","1/70","10/5982",0.1,8.54571428571429,2.59841889622821,0.111123461762598,0.693231218831006,0.661519215215028,"TTLL3B",1,"female","up"
"BP","GO:0032222","regulation of synaptic transmission, cholinergic","1/70","10/5982",0.1,8.54571428571429,2.59841889622821,0.111123461762598,0.693231218831006,0.661519215215028,"bero",1,"female","up"
"BP","GO:0034404","nucleobase-containing small molecule biosynthetic process","1/70","10/5982",0.1,8.54571428571429,2.59841889622821,0.111123461762598,0.693231218831006,0.661519215215028,"Adk3",1,"female","up"
"BP","GO:0040034","regulation of development, heterochronic","1/70","10/5982",0.1,8.54571428571429,2.59841889622821,0.111123461762598,0.693231218831006,0.661519215215028,"Hr3",1,"female","up"
"BP","GO:0042401","biogenic amine biosynthetic process","1/70","10/5982",0.1,8.54571428571429,2.59841889622821,0.111123461762598,0.693231218831006,0.661519215215028,"t",1,"female","up"
"BP","GO:0046189","phenol-containing compound biosynthetic process","1/70","10/5982",0.1,8.54571428571429,2.59841889622821,0.111123461762598,0.693231218831006,0.661519215215028,"t",1,"female","up"
"BP","GO:0072350","tricarboxylic acid metabolic process","1/70","10/5982",0.1,8.54571428571429,2.59841889622821,0.111123461762598,0.693231218831006,0.661519215215028,"CG32026",1,"female","up"
"BP","GO:1901659","glycosyl compound biosynthetic process","1/70","10/5982",0.1,8.54571428571429,2.59841889622821,0.111123461762598,0.693231218831006,0.661519215215028,"Adk3",1,"female","up"
"BP","GO:0006520","amino acid metabolic process","3/70","102/5982",0.0294117647058824,2.51344537815126,1.67743956686202,0.116562893456463,0.693231218831006,0.661519215215028,"AsnS/Bcat/Faa",3,"female","up"
"BP","GO:0009649","entrainment of circadian clock","1/70","11/5982",0.0909090909090909,7.76883116883117,2.44486676782657,0.121542309330686,0.693231218831006,0.661519215215028,"timeout",1,"female","up"
"BP","GO:0016082","synaptic vesicle priming","1/70","11/5982",0.0909090909090909,7.76883116883117,2.44486676782657,0.121542309330686,0.693231218831006,0.661519215215028,"unc-13",1,"female","up"
"BP","GO:0017156","calcium-ion regulated exocytosis","1/70","11/5982",0.0909090909090909,7.76883116883117,2.44486676782657,0.121542309330686,0.693231218831006,0.661519215215028,"unc-13",1,"female","up"
"BP","GO:0018108","peptidyl-tyrosine phosphorylation","1/70","11/5982",0.0909090909090909,7.76883116883117,2.44486676782657,0.121542309330686,0.693231218831006,0.661519215215028,"Tie",1,"female","up"
"BP","GO:0046835","carbohydrate phosphorylation","1/70","11/5982",0.0909090909090909,7.76883116883117,2.44486676782657,0.121542309330686,0.693231218831006,0.661519215215028,"Galk",1,"female","up"
"BP","GO:0060857","establishment of glial blood-brain barrier","1/70","11/5982",0.0909090909090909,7.76883116883117,2.44486676782657,0.121542309330686,0.693231218831006,0.661519215215028,"Mdr65",1,"female","up"
"BP","GO:0097501","stress response to metal ion","1/70","11/5982",0.0909090909090909,7.76883116883117,2.44486676782657,0.121542309330686,0.693231218831006,0.661519215215028,"lncRNA:CR44138",1,"female","up"
"BP","GO:0019637","organophosphate metabolic process","5/70","229/5982",0.0218340611353712,1.86587648159701,1.45376833944069,0.129065320367695,0.693231218831006,0.661519215215028,"CG14893/knon/CG6790/ATPsynG/ATP8",5,"female","up"
"BP","GO:0000076","DNA replication checkpoint signaling","1/70","12/5982",0.0833333333333333,7.12142857142857,2.30953714868379,0.131840758224816,0.693231218831006,0.661519215215028,"timeout",1,"female","up"
"BP","GO:0007080","mitotic metaphase chromosome alignment","1/70","12/5982",0.0833333333333333,7.12142857142857,2.30953714868379,0.131840758224816,0.693231218831006,0.661519215215028,"Mis12",1,"female","up"
"BP","GO:0018212","peptidyl-tyrosine modification","1/70","12/5982",0.0833333333333333,7.12142857142857,2.30953714868379,0.131840758224816,0.693231218831006,0.661519215215028,"Tie",1,"female","up"
"BP","GO:0031644","regulation of nervous system process","1/70","12/5982",0.0833333333333333,7.12142857142857,2.30953714868379,0.131840758224816,0.693231218831006,0.661519215215028,"bero",1,"female","up"
"BP","GO:0043052","thermotaxis","1/70","12/5982",0.0833333333333333,7.12142857142857,2.30953714868379,0.131840758224816,0.693231218831006,0.661519215215028,"ort",1,"female","up"
"BP","GO:0045005","DNA-templated DNA replication maintenance of fidelity","1/70","12/5982",0.0833333333333333,7.12142857142857,2.30953714868379,0.131840758224816,0.693231218831006,0.661519215215028,"timeout",1,"female","up"
"BP","GO:0046628","positive regulation of insulin receptor signaling pathway","1/70","12/5982",0.0833333333333333,7.12142857142857,2.30953714868379,0.131840758224816,0.693231218831006,0.661519215215028,"ImpL2",1,"female","up"
"BP","GO:0060856","establishment of blood-brain barrier","1/70","12/5982",0.0833333333333333,7.12142857142857,2.30953714868379,0.131840758224816,0.693231218831006,0.661519215215028,"Mdr65",1,"female","up"
"BP","GO:0070593","dendrite self-avoidance","1/70","12/5982",0.0833333333333333,7.12142857142857,2.30953714868379,0.131840758224816,0.693231218831006,0.661519215215028,"ImpL2",1,"female","up"
"BP","GO:0072375","medium-term memory","1/70","12/5982",0.0833333333333333,7.12142857142857,2.30953714868379,0.131840758224816,0.693231218831006,0.661519215215028,"Nmdar1",1,"female","up"
"BP","GO:1900078","positive regulation of cellular response to insulin stimulus","1/70","12/5982",0.0833333333333333,7.12142857142857,2.30953714868379,0.131840758224816,0.693231218831006,0.661519215215028,"ImpL2",1,"female","up"
"BP","GO:0018958","phenol-containing compound metabolic process","2/70","55/5982",0.0363636363636364,3.10753246753247,1.7084680579547,0.13515765812271,0.693231218831006,0.661519215215028,"t/Faa",2,"female","up"
"BP","GO:0046467","membrane lipid biosynthetic process","2/70","56/5982",0.0357142857142857,3.05204081632653,1.67867991161346,0.139150499610775,0.693231218831006,0.661519215215028,"C1GalTA/CG6790",2,"female","up"
"BP","GO:0006271","DNA strand elongation involved in DNA replication","1/70","13/5982",0.0769230769230769,6.57362637362637,2.18890769388446,0.14202017982017,0.693231218831006,0.661519215215028,"DNAlig3",1,"female","up"
"BP","GO:0009112","nucleobase metabolic process","1/70","13/5982",0.0769230769230769,6.57362637362637,2.18890769388446,0.14202017982017,0.693231218831006,0.661519215215028,"Adk3",1,"female","up"
"BP","GO:0009453","energy taxis","1/70","13/5982",0.0769230769230769,6.57362637362637,2.18890769388446,0.14202017982017,0.693231218831006,0.661519215215028,"Nmdar1",1,"female","up"
"BP","GO:0022616","DNA strand elongation","1/70","13/5982",0.0769230769230769,6.57362637362637,2.18890769388446,0.14202017982017,0.693231218831006,0.661519215215028,"DNAlig3",1,"female","up"
"BP","GO:0042331","phototaxis","1/70","13/5982",0.0769230769230769,6.57362637362637,2.18890769388446,0.14202017982017,0.693231218831006,0.661519215215028,"Nmdar1",1,"female","up"
"BP","GO:0042417","dopamine metabolic process","1/70","13/5982",0.0769230769230769,6.57362637362637,2.18890769388446,0.14202017982017,0.693231218831006,0.661519215215028,"t",1,"female","up"
"BP","GO:0043094","cellular metabolic compound salvage","1/70","13/5982",0.0769230769230769,6.57362637362637,2.18890769388446,0.14202017982017,0.693231218831006,0.661519215215028,"Adk3",1,"female","up"
"BP","GO:0071479","cellular response to ionizing radiation","1/70","13/5982",0.0769230769230769,6.57362637362637,2.18890769388446,0.14202017982017,0.693231218831006,0.661519215215028,"Tie",1,"female","up"
"BP","GO:0090329","regulation of DNA-templated DNA replication","1/70","13/5982",0.0769230769230769,6.57362637362637,2.18890769388446,0.14202017982017,0.693231218831006,0.661519215215028,"timeout",1,"female","up"
"BP","GO:0007286","spermatid development","2/70","58/5982",0.0344827586206897,2.94679802955665,1.62104876023616,0.147212893825852,0.693231218831006,0.661519215215028,"knon/TTLL3B",2,"female","up"
"BP","GO:0009066","aspartate family amino acid metabolic process","1/70","14/5982",0.0714285714285714,6.10408163265306,2.0803477180308,0.152081930098707,0.693231218831006,0.661519215215028,"AsnS",1,"female","up"
"BP","GO:0014706","striated muscle tissue development","1/70","14/5982",0.0714285714285714,6.10408163265306,2.0803477180308,0.152081930098707,0.693231218831006,0.661519215215028,"rst",1,"female","up"
"BP","GO:0016081","synaptic vesicle docking","1/70","14/5982",0.0714285714285714,6.10408163265306,2.0803477180308,0.152081930098707,0.693231218831006,0.661519215215028,"unc-13",1,"female","up"
"BP","GO:0042073","intraciliary transport","1/70","14/5982",0.0714285714285714,6.10408163265306,2.0803477180308,0.152081930098707,0.693231218831006,0.661519215215028,"Ttc26",1,"female","up"
"BP","GO:0046128","purine ribonucleoside metabolic process","1/70","14/5982",0.0714285714285714,6.10408163265306,2.0803477180308,0.152081930098707,0.693231218831006,0.661519215215028,"Adk3",1,"female","up"
"BP","GO:0051303","establishment of chromosome localization","1/70","14/5982",0.0714285714285714,6.10408163265306,2.0803477180308,0.152081930098707,0.693231218831006,0.661519215215028,"Mis12",1,"female","up"
"BP","GO:0051310","metaphase chromosome alignment","1/70","14/5982",0.0714285714285714,6.10408163265306,2.0803477180308,0.152081930098707,0.693231218831006,0.661519215215028,"Mis12",1,"female","up"
"BP","GO:1905954","positive regulation of lipid localization","1/70","14/5982",0.0714285714285714,6.10408163265306,2.0803477180308,0.152081930098707,0.693231218831006,0.661519215215028,"Apoltp",1,"female","up"
"BP","GO:0014070","response to organic cyclic compound","2/70","60/5982",0.0333333333333333,2.84857142857143,1.56583634191788,0.155370152604105,0.693231218831006,0.661519215215028,"CG11893/Cyp6a8",2,"female","up"
